Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1736210360,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,81,0,15000.0,13819.431085296084,9795.372966000286,15477.858496997214,215.0
1736210361,20,,Aggregated,1.200000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,82,0,15000.0,13839.832940938792,9795.372966000286,15492.383247998077,215.0
1736210362,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,83,0,15000.0,13859.610541566057,9795.372966000286,15492.383247998077,215.0
1736210363,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,85,0,15000.0,13895.916046999715,9795.372966000286,15492.383247998077,215.0
1736210364,20,,Aggregated,1.200000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,86,0,15000.0,13913.061507209088,9795.372966000286,15492.383247998077,215.0
1736210365,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,88,0,15000.0,13945.347312056587,9795.372966000286,15492.383247998077,215.0
1736210366,20,,Aggregated,1.200000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,89,0,15000.0,13960.751422067204,9795.372966000286,15492.383247998077,215.0
1736210367,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,90,0,15000.0,13975.788185310947,9795.372966000286,15492.383247998077,215.0
1736210368,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,92,0,15000.0,14004.953341565064,9795.372966000286,15492.383247998077,215.0
1736210369,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,93,0,15000.0,14018.96891304283,9795.372966000286,15492.383247998077,215.0
1736210370,20,,Aggregated,1.300000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,94,0,15000.0,14032.611472680694,9795.372966000286,15492.383247998077,215.0
1736210371,20,,Aggregated,1.400000,0.000000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,96,0,15000.0,14058.89217636438,9795.372966000286,15492.383247998077,215.0
